platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,42899542,19990042,5,"3XL cho nguoi cao 1.8m nặng 90kg tập gym nhưng áo rất ôm, tuy thun dày co giãn 4 chiều  Nói chung là ổn và đẹp, nếu có mua nên nâng lên 1size so se tuyet hơn",Chị Triều,2024-09-26T11:48:07,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,8255330,5,"Rất đáng nên mua nhé  Giao siêu nhanh, hộp tiki nhìn rất sang trọng,  bên trong còn có hộp nhỏ của shop luôn, nhìn chuyên nghiệp xứng đáng giá tiền. Chất 95% cotton sờ mát, mặc rất thoải mái dễ chịu.  Trước có mua của shop 3 chiếc quần rồi, lần này lần 2 cực kì hài lòng.",Hoàng Văn Đại,2021-03-08T12:09:53,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,8283399,5,"Sản phẩm đáng tiền, như kì vọng. Shop cũng rất đầu tư cho nghiệm khách hàng, mình có đặt 1 chiếc áo cũng được đóng gói hộp đẹp, cưng.  Chất liệu cotton mát, mặc co giãn tốt, thấm hút mồ hôi khá tốt.  Chỉ thừa ít nhưng cũng có. Với mức giá này hoàn toàn chấp nhận được, giặt 1 thời gian rồi cảm nhận thêm về sản phẩm sau",Trần Anh Dũng,2021-03-09T15:01:52,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,19991280,5,chất liệu vải hơi nhiều nilon hay sao ấy nma độ co giãn tốt nha 😜😜,Hà Đặng,2024-09-27T21:23:19,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,8326622,5,"5* Đặt 1 chiếc thôi cũng được 1 hộp đẹp, Brand khá ấn tượng trong việc đầu tư hính ảnh, tải nghiệm khách hàng.  Giao hàng thì quá nhanh quá nguy hiểm .. Sẽ trải nghiệm thêm vài sản phẩm khác của brand này.",Trịnh Quang Đức,2021-03-11T11:38:43,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,9289808,5,"Tiki giao hàng nhanh. Sản phẩm ""Áo ba lỗ nam"" OK, chất vải được, như giới thiệu: Chất liệu Cotton tự nhiên Thấm hút mồ hôi, thoát ẩm, thoáng khí. Kiểu dáng slimfit co giãn 4 chiều, nam tính, khỏe khoắn. Tự hào sản xuất tại Việt Nam, Thương Hiệu Việ",Kim Huyền,2021-04-24T12:09:32,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,9468786,2,"Theo quảng cáo của shop thì size XL có kích thước cho người cao 1.73-1.78m, nặng 71-78kg.  Tôi cao 1.67m, nặng 72kg. Nhưng khi mặc áo này thì rất chật, phải cố kéo mới tròng vào người được, bị bó sát, rất khó chịu.  Như trao đổi với  Tiki, thì Tiki sẽ hoàn tiền lại, sau đó tôi sẽ đặt loại XXL để có thể mặc vừa.",Huy Tam Vu,2021-05-03T11:10:34,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,9468782,2,"Theo quảng cáo của shop thì size XL có kích thước cho người cao 1.73-1.78m, nặng 71-78kg.  Tôi cao 1.67m, nặng 72kg. Nhưng khi mặc áo này thì rất chật, phải cố kéo mới tròng vào người được, bị bó sát, rất khó chịu.  Như trao đổi với  Tiki, thì Tiki sẽ hoàn tiền lại, sau đó tôi sẽ đặt loại XXL để có thể mặc vừa.",Huy Tam Vu,2021-05-03T11:10:22,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,19974965,5,Ok,Hồng Trung,2024-09-09T11:50:04,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,17004718,1,"Không hài lòng, vì lỡ chọn SIZE M về thử hơi bé, nhưng muốn đổi lại SIZE L thì TIKI không hỗ trợ!   Thành ra SP mua mà không xài được, chán luôn!",Hải Trần,2022-07-09T20:58:29,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
tiki,42899542,8427073,5,"Áo cotton mềm, mặc đi tập thể thao chạy bộ hợp lí. khá thoải mái. Giá tiền so với chất lượng thấy xứng đáng. Giao hàng có trễ xíu nhưng nhân viên khá nhiệt tình nên tạm thời bỏ qua. Sẽ order thêm...",Lương Tuấn Trường,2021-03-15T18:12:11,https://tiki.vn/ao-ba-lo-nam-ao-lot-nam-cao-cap-mrm-fashion-p42899542.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.296254_Y.1878574_Z.3968212_CN.17%2F07---ABL-SN---Auto-2.5k&itm_medium=CPC&itm_source=tiki-ads&spid=42899547,2026-04-13T10:21:13
