platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,90679276,9785305,5,“Mở cửa tương lai” qua ngòi bút của cô Vân đã trở thành cuốn sách gối đầu giường của mình. Cuốn sách như một hành trang bao gồm nhiều vấn đề được phân tích trực diện. Đây là cuốn sách giúp những ai đang hoang mang trong công cuộc chuyển đổi của XH 4.0. Cuốn sách giúp chú v ta trả lời một phần câu hỏi “tôi là ai” qua đó Dũng cảm bước tới tương lai!,Nguyễn Đức Anh Tuấn,2021-05-17T16:01:24,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,12332691,5,Quyển sách thật sự ý nghĩ và rất nhiều giá trị không chỉ có những bạn trẻ mà ngay cả những người đi làm có thâm niên cần xem và rút ra những điều cần làm ngay để không tụt hậu trên thị trường lao động. Cảm ơn cô Vân đã chia sẻ thẳng thắn mà chân tình những bài học bổ ích. Cảm ơn Tiki và Saigon books.,LBK,2021-09-26T14:32:58,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,9372499,5,"Sách quá hay. Đặc biệt dành cho các bạn sinh viên, các bạn đã tốt nghiệp đại học, đang đi làm ở các công ty. Sách thực sự là hành trang mang theo của mỗi bạn trẻ Việt trong thế kỷ 21 nhiều biến động này. Sách đẹp, cực kỳ chắc chắn. Tiki giao nhanh, gọn, shipper luôn dễ thương.",Thần Thức,2021-04-27T15:09:57,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,14803925,5,"Đã đọc và ngẫm khá nhiều thấy rất giá trị và có ích bản thân nên mua làm quà mừng tuổi mới cho các bạn trong team. Hy vọng năm mới an lành, hanh thông và hạnh phúc. Cảm ơn cô Phi Vân và Tiki :)",LBK,2022-02-06T11:15:12,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,19543232,5,"Mình vừa đặt sáng, tối có bạn gọi giao hàng. Sách đóng bìa cẩn thận, đẹp, chất lượng thì phải bàn vì mình theo nhiều bài của cô Phi trên email hàng ngày rồi.",Đặng Thùy Dương,2023-09-21T09:18:13,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,14874090,5,"Thú thật, đọc sách của cô Vân rất cuốn. Dường như mọi bài học, mọi chánh niệm mà cô từng trải nghiệm đều được ghi chép theo 1 cách gần gũi và thân thuộc vô cùng. Khỏi phải nói cuốn sách ảnh hưởng tới tôi nhiều tới mức nào.    Chỉ xin trích dẫn 1 trong những câu mà tôi tâm đắc nhất:  ""Tôi chẳng giỏi hơn ai. Tôi thấy mình chỉ bạt mạng mà hơn mà thôi. Muốn là xông vào thử, xông ra làm, tìm mọi cách để make it happen. Cắm đầu vô thử mới biết thực tế nó cách xa với suy nghĩ mình nhiều"".  Nhiều lúc nghĩ bụng, làm việc với nhiều lĩnh vực tại các công ty đa quốc gia, cô Vân phải có bì thuật gì thì mới thành công như vậy, NHƯNG HÓA RA, nó chỉ dơn giản như vậy thôi.  Câu nói đó tiếp động lực cho tôi, giờ tôi bắt đầu xông pha ra mặt trận, RẤT SẴN SÀNG thử tất cả mọi thứ bên trong tâm trí tôi đang hướng tới. Đời mà ^^    Cuốn sách chứa đựng rất nhiều kim chỉ nan khiến tôi thay đổi tư duy về mọi thứ.  Cảm ơn cuốn sách đã tới cuộc đời tuổi trẻ của tôi!!!!",Mai Ngọc LInh,2022-02-10T08:18:05,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,19153853,5,sách rất chất lượng rất oke ạ,Quách Việt Anh,2023-05-03T15:45:28,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,10070267,5,Sách của cô Phi Vân làm mình mê tít từ mấy dòng mình đọc vội trong nhà sách. Lựa chọn qua lại giữa biển sách cuối cùng mình quyết định cầm sách cô Vân mà thanh toán. Sau khi mình đọc hết quyển Tôi tương lai & thế giới mình quyết định lên Tiki đặt thêm 3 quyển của cô để đọc và gain nhiều kiến thức.,Văn Trúc Quỳnh,2021-05-31T13:01:00,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,18745736,5,"Dịch vụ chăm sóc khách hàng rất tốt, đóng gói kỹ càng, hài lòng nhé.",Nguyễn Phương,2023-02-05T19:56:42,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,15657629,5,"Mua 1 được 2, sách siêu xịn và đẹp hơn mình mong đợi. Tiki now giao hàng nhanh và giá chỉ có 90k. 🤩",Thúy Lương,2022-03-29T11:36:02,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,12619018,5,"Sách được bọc cẩn thận, bìa sách mới tinh và đẹp lắm. Chắc là do tình hình đang phức tạp nên đơn hàng này giao chậm hơn so với những đơn hàng trước nhưng không sao. Sách cô Vân thì phải nói là best của best rồi nên chốt lại: mình rất hài lòng về đơn hàng này nhé!",Trương Thị Thiên Lý,2021-10-14T20:31:41,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
tiki,90679276,16994997,5,"Sách đẹp, font chữ dễ nhìn. Giấy màu nhẹ, dày dặn rất đẹp. Chưa nói nội dung nhưng hình thức thì pefect",Ánh Tuyết,2022-07-09T06:11:09,https://tiki.vn/sach-mo-cua-tuong-lai-p90679276.html?spid=90679277,2026-04-13T13:29:21
