platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,24951095,20035576,4,Một câu chuyện buồn. Đôi bạn thanh mai trúc mã ko đến đc vs nhau khi cả 2 nguo2ì lên tp học. Bạn gái bị cuốn hút bởi phồn hoa đô thị và sa ngã vì trai nhà giàu. Cứ tưởn cái kết sẽ đx bù đắp cho chàng trai về làng làm nghề dạy học khi con gái của cô gái ngày xưa quyết tâm bù đắp cho anh thay mẹ. Cũng theo nghề dạy học để về làng. Mà rồi anh lại bỏ đi...,Nhat Binh,2024-11-22T16:18:37,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,20191908,4,"Chất lượng sách ổn, nhưng nội dung quá bi lụy. Không nên đọc, trừ khi muốn tìm hiểu tâm lý của con người lụy tình, còn không thì đọc chẳng có ích lợi gì.",Nhung Nguyen,2025-11-19T19:50:38,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,10937732,5,"Lần đầu tiên mình đọc tác phẩm của chú Nguyễn Nhật Ánh, nhà văn của tuổi thơ thật đấy. Mình như được hiểu thêm về cuộc sống và tuổi thơ của thế hệ 8x, 9x. Cuộc sống đáng để đọc khi bạn muốn gợi lại cảm xúc, làm đẹp tâm hồn mình nhé❤️",Lặng Thầm,2021-07-07T08:48:18,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,18844479,5,Tôi gửi tình yêu cho mùa hạ nhưng mùa hạ không giữ nổi. Mùa hạ chỉ biết ra hoa và tiếng ve nỉ non trong lá.,Kim Anh,2023-02-22T06:11:04,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,9531434,5,"Thời gian nhận sách sau khi đặt khá nhanh, chất giấy khá ổn, nội dung thì có lẽ ai cũng biết Dũng, Ngạn và Hà Lan rùi nhỉ nên mình không đánh giá nữa. Về giá cả mình mua được sale còn 22 nghìn/cuốn nên tổng quát thì quá ok cho đơn này ?",Bảo Long,2021-05-06T13:15:36,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,15483195,5,"Sách được bọc cẩn thân, mình khá thích phim mắt biếc, bây giờ mới có cô hội mua cuốn mắt biếc của nguyễn nhật ánh. Khi đọc sách ông, mình tuy là một người trẻ nhưng như có cái cảm giác được bước vào một thanh xuân tươi đẹp khác, cái thứ tình cảm biết là nó sẽ rất đau lòng nhưng vẫn muốn ở trong khoảnh khắc đó",Vũ Thảo,2022-03-18T15:04:17,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,17494968,5,"- LÀM ĐỀ ĐIỂM THẤP - CHỈ DỪNG LẠI Ở ĐIỂM 5-6  - CHƯA NẮM CHẮC KỸ THUẬT CASIO - MUỐN ""ÔM TRỌN"" KỸ THUẬT NHANH CHÓNG  - MUỐN TĂNG TỐC ĐỘ LÀM ĐỀ - GIẢI ĐỀ  - MUỐN ÔN TẬP ĐÚNG TRỌNG TÂM - KHÔNG ÔN LAN MAN  - MUỐN ÔN TẬP BÁM SÁT KIẾN THỨC TINH GIẢN CỦA BỘ GD",Hương Hương Thanh Thanh,2022-08-23T01:11:49,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,11768291,2,"Lần đầu tiên mình cảm thấy thất vọng về sách Tiki như thế. Chất lượng ngoại quan của sách cực kỳ khó chấp nhận, các cạnh không phẳng, mức độ hoàn thiện thấp, cảm giác rất thiếu tôn trọng độc giả. BookCare dập bìa không phẳng. Mong Tiki cải thiện chất lượng",Cường Phan,2021-08-12T21:40:08,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,13613495,5,"Mắt biếc là một câu chuyện tình, một tâm hồn lãng mạn, một tình yêu nồng nàn nhưng lại có kết cục buồn. Cuốn sách “Mắt biếc” thực sự đã chạm vào tâm hồn của những kẻ đang yêu, đã và đang dành cả thanh xuân, tuổi trẻ của mình để yêu đơn phương một người nào đó. Không còn xa lạ với những câu chuyện tình yêu đơn phương của Nguyễn Nhật Ánh nhưng đến với “Mắt biếc” việc xây dựng hình tượng và nội dung có phần khác. Vẫn với những ngôn từ giản đơn, gần gũi, cuốn sách sẽ gieo lại trong lòng độc giả một nỗi niềm nuối tiếc, chơi vơi, vừa yêu vừa giận.",Hoàng Minh Vương,2021-12-04T18:43:43,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
tiki,24951095,20198680,5,vài chỗ bị lỗi chính tả,Nguyễn Thu Trang,2025-12-16T21:31:15,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,2026-04-13T11:03:15
